,Code,Length,Gear,Species,Group,Ref,Absolute,Abs.l.95,Abs.u.95,Efficiency,Eff.l.95,Eff.u.95
16792,ESB,63,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16793,ESB,64,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16794,ESB,65,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16795,ESB,66,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16796,ESB,67,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16797,ESB,68,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16798,ESB,69,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16799,ESB,70,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16800,ESB,71,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16801,ESB,72,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16802,ESB,73,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16803,ESB,74,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16804,ESB,75,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16805,ESB,76,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16806,ESB,77,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16807,ESB,78,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16808,ESB,79,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
16809,ESB,80,GOV,Seabass,GRP5,no,NA,NA,NA,NA,NA,NA
17215,FLE,0,GOV,Flounder,GRP3,no,NA,NA,NA,0,NA,NA
17216,FLE,1,GOV,Flounder,GRP3,no,NA,NA,NA,0.001260957,NA,NA
17217,FLE,2,GOV,Flounder,GRP3,no,NA,NA,NA,0.002521915,NA,NA
17218,FLE,3,GOV,Flounder,GRP3,no,NA,NA,NA,0.003782872,NA,NA
17219,FLE,4,GOV,Flounder,GRP3,no,NA,NA,NA,0.00504383,NA,NA
17220,FLE,5,GOV,Flounder,GRP3,no,NA,NA,NA,0.006304787,NA,NA
17221,FLE,6,GOV,Flounder,GRP3,no,NA,NA,NA,0.007565745,NA,NA
17222,FLE,7,GOV,Flounder,GRP3,no,NA,NA,NA,0.008826702,NA,NA
17223,FLE,8,GOV,Flounder,GRP3,no,NA,NA,NA,0.01008766,NA,NA
17224,FLE,9,GOV,Flounder,GRP3,no,NA,NA,NA,0.011348617,NA,NA
17225,FLE,10,GOV,Flounder,GRP3,Ref,0.000345824,NA,NA,0.012609575,NA,NA
17226,FLE,11,GOV,Flounder,GRP3,no,NA,NA,NA,0.013870532,NA,NA
17227,FLE,12,GOV,Flounder,GRP3,no,NA,NA,NA,0.01513149,NA,NA
17228,FLE,13,GOV,Flounder,GRP3,no,NA,NA,NA,0.016392447,NA,NA
17229,FLE,14,GOV,Flounder,GRP3,no,NA,NA,NA,0.017653404,-0.161845973,0.197152782
17230,FLE,15,GOV,Flounder,GRP3,Ref,0.029038567,NA,NA,0.038170549,-0.12738499,0.203726088
17231,FLE,16,GOV,Flounder,GRP3,no,NA,NA,NA,0.058771027,-0.096502226,0.214044281
17232,FLE,17,GOV,Flounder,GRP3,no,NA,NA,NA,0.079488174,-0.068503213,0.227479561
17233,FLE,18,GOV,Flounder,GRP3,no,NA,NA,NA,0.100352234,-0.042359384,0.243063853
17234,FLE,19,GOV,Flounder,GRP3,no,NA,NA,NA,0.121322429,-0.017639995,0.260284854
17235,FLE,20,GOV,Flounder,GRP3,Ref,0.137488741,NA,NA,0.142286956,0.005467595,0.279106316
17236,FLE,21,GOV,Flounder,GRP3,no,NA,NA,NA,0.163130921,0.027018207,0.299243636
17237,FLE,22,GOV,Flounder,GRP3,no,NA,NA,NA,0.183739434,0.047519484,0.319959384
17238,FLE,23,GOV,Flounder,GRP3,no,NA,NA,NA,0.20399478,0.067689963,0.340299598
17239,FLE,24,GOV,Flounder,GRP3,no,NA,NA,NA,0.223714336,0.087539827,0.359888846
17240,FLE,25,GOV,Flounder,GRP3,Ref,0.329855563,NA,NA,0.242650567,0.10639844,0.378902695
17241,FLE,26,GOV,Flounder,GRP3,no,NA,NA,NA,0.260553118,0.123848679,0.397257556
17242,FLE,27,GOV,Flounder,GRP3,no,NA,NA,NA,0.277171631,0.139952748,0.414390513
17243,FLE,28,GOV,Flounder,GRP3,no,NA,NA,NA,0.292258004,0.155039121,0.429476887
17244,FLE,29,GOV,Flounder,GRP3,no,NA,NA,NA,0.305615971,0.168911532,0.442320409
17245,FLE,30,GOV,Flounder,GRP3,Ref,0.414140076,NA,NA,0.3171011,0.180848972,0.453353227
17246,FLE,31,GOV,Flounder,GRP3,no,NA,NA,NA,0.326571213,0.190396704,0.462745723
17247,FLE,32,GOV,Flounder,GRP3,no,NA,NA,NA,0.333884135,0.197579317,0.470188952
17248,FLE,33,GOV,Flounder,GRP3,no,NA,NA,NA,0.338901583,0.202681633,0.475121534
17249,FLE,34,GOV,Flounder,GRP3,no,NA,NA,NA,0.341574921,0.205462206,0.477687635
17250,FLE,35,GOV,Flounder,GRP3,Ref,0.492976804,NA,NA,0.341945149,0.205125789,0.47876451
17251,FLE,36,GOV,Flounder,GRP3,no,NA,NA,NA,0.340057169,0.201094745,0.479019593
17252,FLE,37,GOV,Flounder,GRP3,no,NA,NA,NA,0.335955879,0.19324426,0.478667497
17253,FLE,38,GOV,Flounder,GRP3,no,NA,NA,NA,0.329694185,0.181702798,0.477685573
17254,FLE,39,GOV,Flounder,GRP3,no,NA,NA,NA,0.321509134,0.166235881,0.476782388
17255,FLE,40,GOV,Flounder,GRP3,Ref,0.105481908,NA,NA,0.311821912,0.146266373,0.477377451
17256,FLE,41,GOV,Flounder,GRP3,no,NA,NA,NA,0.301061709,0.121562331,0.480561087
17257,FLE,42,GOV,Flounder,GRP3,no,NA,NA,NA,0.289657719,0.092548703,0.486766734
17258,FLE,43,GOV,Flounder,GRP3,no,NA,NA,NA,0.278030191,0.060257531,0.49580285
17259,FLE,44,GOV,Flounder,GRP3,no,NA,NA,NA,0.266393721,0.025704157,0.507083285
17260,FLE,45,GOV,Flounder,GRP3,no,NA,NA,NA,0.254757252,-0.010515961,0.520030465
17261,FLE,46,GOV,Flounder,GRP3,no,NA,NA,NA,0.254757252,-0.010515961,0.520030465
17262,FLE,47,GOV,Flounder,GRP3,no,NA,NA,NA,0.254757252,-0.010515961,0.520030465
17263,FLE,48,GOV,Flounder,GRP3,no,NA,NA,NA,0.254757252,-0.010515961,0.520030465
17264,FLE,49,GOV,Flounder,GRP3,no,NA,NA,NA,0.254757252,-0.010515961,0.520030465
17265,FLE,50,GOV,Flounder,GRP3,no,NA,NA,NA,0.254757252,-0.010515961,0.520030465
17521,FRR,0,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0,NA,NA
17522,FRR,1,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.006611094,NA,NA
17523,FRR,2,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.013222188,NA,NA
17524,FRR,3,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.019833282,NA,NA
17525,FRR,4,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.026444376,NA,NA
17526,FRR,5,GOV,Fourbeard rockling,GRP2,Ref,0.035169818,NA,NA,0.033055469,0.004632808,0.061478131
17527,FRR,6,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.033986937,0.006690501,0.061283374
17528,FRR,7,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.034918405,0.00871358,0.06112323
17529,FRR,8,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.035849874,0.010697541,0.061002208
17530,FRR,9,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.036781384,0.012637331,0.060925437
17531,FRR,10,GOV,Fourbeard rockling,GRP2,Ref,0.035169818,NA,NA,0.037713009,0.014527352,0.060898666
17532,FRR,11,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.038644826,0.016361411,0.060928242
17533,FRR,12,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.039576913,0.018132704,0.061021122
17534,FRR,13,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.040509344,0.019833825,0.061184863
17535,FRR,14,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.041442143,0.021456711,0.061427575
17536,FRR,15,GOV,Fourbeard rockling,GRP2,Ref,0.011706742,NA,NA,0.042375283,0.022992876,0.061757689
17537,FRR,16,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.043308734,0.024433929,0.062183539
17538,FRR,17,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.044242468,0.025772031,0.062712904
17539,FRR,18,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.045176454,0.027000366,0.063352541
17540,FRR,19,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.046110656,0.028113527,0.064107784
17541,FRR,20,GOV,Fourbeard rockling,GRP2,Ref,0.049788929,NA,NA,0.047045031,0.029107962,0.0649821
17542,FRR,21,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.047979536,0.029982408,0.065976665
17543,FRR,22,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.048914128,0.03073804,0.067090215
17544,FRR,23,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.049848761,0.031378325,0.068319198
17545,FRR,24,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.050783378,0.031908573,0.069658183
17546,FRR,25,GOV,Fourbeard rockling,GRP2,Ref,0.087751706,NA,NA,0.051717901,0.032335495,0.071100308
17547,FRR,26,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.052652256,0.032666825,0.072637688
17548,FRR,27,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.053586367,0.032910848,0.074261886
17549,FRR,28,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.05452016,0.033075951,0.075964369
17550,FRR,29,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.055453633,0.033170218,0.077737048
17551,FRR,30,GOV,Fourbeard rockling,GRP2,Ref,0.062703672,NA,NA,0.056386855,0.033201198,0.079572512
17552,FRR,31,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.057319898,0.033175845,0.081463952
17553,FRR,32,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.058252834,0.0331005,0.083405167
17554,FRR,33,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.059185732,0.032980907,0.085390557
17555,FRR,34,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.060118628,0.032822192,0.087415065
17556,FRR,35,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17557,FRR,36,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17558,FRR,37,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17559,FRR,38,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17560,FRR,39,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17561,FRR,40,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17562,FRR,41,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17563,FRR,42,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17564,FRR,43,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17565,FRR,44,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17566,FRR,45,GOV,Fourbeard rockling,GRP2,no,NA,NA,NA,0.061051525,0.032628864,0.089474186
17797,FVR,0,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17798,FVR,1,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17799,FVR,2,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17800,FVR,3,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17801,FVR,4,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17802,FVR,5,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17803,FVR,6,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17804,FVR,7,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17805,FVR,8,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17806,FVR,9,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17807,FVR,10,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17808,FVR,11,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17809,FVR,12,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17810,FVR,13,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17811,FVR,14,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17812,FVR,15,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17813,FVR,16,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17814,FVR,17,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17815,FVR,18,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17816,FVR,19,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17817,FVR,20,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17818,FVR,21,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17819,FVR,22,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17820,FVR,23,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17821,FVR,24,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17822,FVR,25,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17823,FVR,26,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17824,FVR,27,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17825,FVR,28,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17826,FVR,29,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17827,FVR,30,GOV,Five-bearded rockling,GRP2,no,NA,NA,NA,NA,NA,NA
17983,GAG,0,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17984,GAG,1,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17985,GAG,2,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17986,GAG,3,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17987,GAG,4,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17988,GAG,5,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17989,GAG,6,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17990,GAG,7,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17991,GAG,8,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17992,GAG,9,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17993,GAG,10,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17994,GAG,11,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17995,GAG,12,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17996,GAG,13,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17997,GAG,14,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17998,GAG,15,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
17999,GAG,16,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18000,GAG,17,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18001,GAG,18,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18002,GAG,19,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18003,GAG,20,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18004,GAG,21,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18005,GAG,22,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18006,GAG,23,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18007,GAG,24,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18008,GAG,25,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18009,GAG,26,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18010,GAG,27,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18011,GAG,28,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18012,GAG,29,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18013,GAG,30,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18014,GAG,31,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18015,GAG,32,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18016,GAG,33,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18017,GAG,34,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18018,GAG,35,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18019,GAG,36,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18020,GAG,37,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18021,GAG,38,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18022,GAG,39,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18023,GAG,40,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18024,GAG,41,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18025,GAG,42,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18026,GAG,43,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18027,GAG,44,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18028,GAG,45,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18029,GAG,46,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18030,GAG,47,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18031,GAG,48,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18032,GAG,49,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18033,GAG,50,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18034,GAG,51,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18035,GAG,52,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18036,GAG,53,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18037,GAG,54,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18038,GAG,55,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18039,GAG,56,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18040,GAG,57,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18041,GAG,58,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18042,GAG,59,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18043,GAG,60,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18044,GAG,61,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18045,GAG,62,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18046,GAG,63,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18047,GAG,64,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18048,GAG,65,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18049,GAG,66,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18050,GAG,67,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18051,GAG,68,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18052,GAG,69,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18053,GAG,70,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18054,GAG,71,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18055,GAG,72,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18056,GAG,73,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18057,GAG,74,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18058,GAG,75,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18059,GAG,76,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18060,GAG,77,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18061,GAG,78,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18062,GAG,79,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18063,GAG,80,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18064,GAG,81,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18065,GAG,82,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18066,GAG,83,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18067,GAG,84,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18068,GAG,85,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18069,GAG,86,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18070,GAG,87,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18071,GAG,88,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18072,GAG,89,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18073,GAG,90,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18074,GAG,91,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18075,GAG,92,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18076,GAG,93,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18077,GAG,94,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18078,GAG,95,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18079,GAG,96,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18080,GAG,97,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18081,GAG,98,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18082,GAG,99,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18083,GAG,100,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18084,GAG,101,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18085,GAG,102,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18086,GAG,103,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18087,GAG,104,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18088,GAG,105,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18089,GAG,106,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18090,GAG,107,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18091,GAG,108,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18092,GAG,109,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18093,GAG,110,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18094,GAG,111,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18095,GAG,112,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18096,GAG,113,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18097,GAG,114,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18098,GAG,115,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18099,GAG,116,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18100,GAG,117,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18101,GAG,118,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18102,GAG,119,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18103,GAG,120,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18104,GAG,121,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18105,GAG,122,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18106,GAG,123,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18107,GAG,124,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18108,GAG,125,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18109,GAG,126,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18110,GAG,127,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18111,GAG,128,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18112,GAG,129,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18113,GAG,130,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18114,GAG,131,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18115,GAG,132,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18116,GAG,133,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18117,GAG,134,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18118,GAG,135,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18119,GAG,136,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18120,GAG,137,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18121,GAG,138,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18122,GAG,139,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18123,GAG,140,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18124,GAG,141,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18125,GAG,142,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18126,GAG,143,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18127,GAG,144,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
18128,GAG,145,GOV,Tope shark,GRP5,no,NA,NA,NA,NA,NA,NA
