"","ShootLong_degdec","ShootLat_degdec","Ship","HaulID"
"1242",-8.238,50.742,"CEXP","CSIreOT4/CEXP/2012/97"
"1243",-8.879,50.602,"CEXP","CSIreOT4/CEXP/2012/99"
"1244",-6.808,52.001,"CEXP","CSIreOT4/CEXP/2013/100"
"1245",-6.469,51.708,"CEXP","CSIreOT4/CEXP/2013/101"
"1246",-6.666,51.798,"CEXP","CSIreOT4/CEXP/2013/102"
"1247",-6.971,51.637,"CEXP","CSIreOT4/CEXP/2013/103"
"1248",-7.462,51.583,"CEXP","CSIreOT4/CEXP/2013/104"
"1249",-7.58,51.43,"CEXP","CSIreOT4/CEXP/2013/105"
"1250",-7.178,51.299,"CEXP","CSIreOT4/CEXP/2013/106"
"1251",-7.597,51.249,"CEXP","CSIreOT4/CEXP/2013/107"
"1252",-8.091,51.507,"CEXP","CSIreOT4/CEXP/2013/109"
"1253",-8.05,51.251,"CEXP","CSIreOT4/CEXP/2013/110"
"1254",-8.222,51.107,"CEXP","CSIreOT4/CEXP/2013/111"
"1255",-8.601,51.094,"CEXP","CSIreOT4/CEXP/2013/112"
"1256",-8.922,51.172,"CEXP","CSIreOT4/CEXP/2013/113"
"1257",-8.485,51.291,"CEXP","CSIreOT4/CEXP/2013/114"
"1258",-8.562,51.442,"CEXP","CSIreOT4/CEXP/2013/115"
"1259",-9.347,51.428,"CEXP","CSIreOT4/CEXP/2013/117"
"1260",-9.222,51.29,"CEXP","CSIreOT4/CEXP/2013/118"
"1261",-10.275,50.772,"CEXP","CSIreOT4/CEXP/2013/119"
"1262",-10.495,50.763,"CEXP","CSIreOT4/CEXP/2013/120"
"1263",-10.367,50.544,"CEXP","CSIreOT4/CEXP/2013/121"
"1264",-10.582,50.376,"CEXP","CSIreOT4/CEXP/2013/122"
"1265",-10.59,50.166,"CEXP","CSIreOT4/CEXP/2013/123"
"1266",-10.702,50.717,"CEXP","CSIreOT4/CEXP/2013/126"
"1267",-10.854,50.845,"CEXP","CSIreOT4/CEXP/2013/127"
"1268",-11.2,52.058,"CEXP","CSIreOT4/CEXP/2013/134"
"1269",-11.009,51.834,"CEXP","CSIreOT4/CEXP/2013/135"
"1270",-11.118,51.615,"CEXP","CSIreOT4/CEXP/2013/136"
"1271",-10.829,51.655,"CEXP","CSIreOT4/CEXP/2013/137"
"1272",-10.83,51.492,"CEXP","CSIreOT4/CEXP/2013/138"
"1273",-10.415,51.452,"CEXP","CSIreOT4/CEXP/2013/139"
"1274",-10.253,51.679,"CEXP","CSIreOT4/CEXP/2013/140"
"1275",-10.451,51.684,"CEXP","CSIreOT4/CEXP/2013/141"
"1276",-10.762,51.818,"CEXP","CSIreOT4/CEXP/2013/142"
"1277",-10.942,52.005,"CEXP","CSIreOT4/CEXP/2013/143"
"1278",-11.338,52.163,"CEXP","CSIreOT4/CEXP/2013/145"
"1279",-11.624,52.365,"CEXP","CSIreOT4/CEXP/2013/146"
"1280",-11.735,52.581,"CEXP","CSIreOT4/CEXP/2013/152"
"1281",-11.061,52.895,"CEXP","CSIreOT4/CEXP/2013/154"
"1282",-10.911,52.752,"CEXP","CSIreOT4/CEXP/2013/155"
"1283",-10.925,53.038,"CEXP","CSIreOT4/CEXP/2013/156"
"1284",-10.878,53.711,"CEXP","CSIreOT4/CEXP/2013/161"
"1285",-11.35,53.699,"CEXP","CSIreOT4/CEXP/2013/162"
"1286",-11.067,53.809,"CEXP","CSIreOT4/CEXP/2013/167"
"1287",-10.587,53.9,"CEXP","CSIreOT4/CEXP/2013/175"
"1288",-10.346,53.714,"CEXP","CSIreOT4/CEXP/2013/176"
"1289",-10.274,53.311,"CEXP","CSIreOT4/CEXP/2013/177"
"1290",-10.198,53.107,"CEXP","CSIreOT4/CEXP/2013/178"
"1291",-9.939,53.123,"CEXP","CSIreOT4/CEXP/2013/179"
"1292",-9.719,53.053,"CEXP","CSIreOT4/CEXP/2013/180"
"1293",-9.72,52.919,"CEXP","CSIreOT4/CEXP/2013/181"
"1294",-7.271,55.98,"CEXP","CSIreOT4/CEXP/2013/27"
"1295",-9.38,53.19,"CEXP","CSIreOT4/CEXP/2013/50"
"1296",-9.478,52.985,"CEXP","CSIreOT4/CEXP/2013/51"
"1297",-9.616,52.791,"CEXP","CSIreOT4/CEXP/2013/52"
"1298",-10.067,52.586,"CEXP","CSIreOT4/CEXP/2013/53"
"1299",-10.314,52.554,"CEXP","CSIreOT4/CEXP/2013/54"
"1300",-10.031,51.515,"CEXP","CSIreOT4/CEXP/2013/56"
"1301",-10.254,51.374,"CEXP","CSIreOT4/CEXP/2013/57"
"1302",-10.539,51.141,"CEXP","CSIreOT4/CEXP/2013/58"
"1303",-10.235,51.055,"CEXP","CSIreOT4/CEXP/2013/59"
"1304",-7.785,50.884,"CEXP","CSIreOT4/CEXP/2013/60"
"1305",-7.838,50.727,"CEXP","CSIreOT4/CEXP/2013/61"
"1306",-7.617,50.649,"CEXP","CSIreOT4/CEXP/2013/63"
"1307",-7.34,50.649,"CEXP","CSIreOT4/CEXP/2013/64"
"1308",-8.599,50.583,"CEXP","CSIreOT4/CEXP/2013/67"
"1309",-8.88,50.604,"CEXP","CSIreOT4/CEXP/2013/68"
"1310",-9.085,50.521,"CEXP","CSIreOT4/CEXP/2013/69"
"1311",-9.357,50.451,"CEXP","CSIreOT4/CEXP/2013/70"
"1312",-9.783,51.356,"CEXP","CSIreOT4/CEXP/2013/71"
"1313",-9.933,51.168,"CEXP","CSIreOT4/CEXP/2013/72"
"1314",-9.64,51.107,"CEXP","CSIreOT4/CEXP/2013/73"
"1315",-9.619,50.934,"CEXP","CSIreOT4/CEXP/2013/74"
"1316",-9.409,50.843,"CEXP","CSIreOT4/CEXP/2013/75"
"1317",-8.898,50.84,"CEXP","CSIreOT4/CEXP/2013/76"
"1318",-8.493,50.884,"CEXP","CSIreOT4/CEXP/2013/77"
"1319",-8.12,51.021,"CEXP","CSIreOT4/CEXP/2013/78"
"1320",-7.632,51.025,"CEXP","CSIreOT4/CEXP/2013/79"
"1321",-7.446,51.158,"CEXP","CSIreOT4/CEXP/2013/80"
"1322",-6.505,51.85,"CEXP","CSIreOT4/CEXP/2013/81"
"1323",-6.513,51.598,"CEXP","CSIreOT4/CEXP/2013/82"
"1324",-6.202,51.594,"CEXP","CSIreOT4/CEXP/2013/83"
"1325",-6.212,52.016,"CEXP","CSIreOT4/CEXP/2013/85"
"1326",-5.494,51.244,"CEXP","CSIreOT4/CEXP/2013/86"
"1327",-5.269,51.431,"CEXP","CSIreOT4/CEXP/2013/87"
"1328",-6.01,51.357,"CEXP","CSIreOT4/CEXP/2013/90"
"1329",-6.477,51.124,"CEXP","CSIreOT4/CEXP/2013/92"
"1330",-6.665,51.366,"CEXP","CSIreOT4/CEXP/2013/94"
"1331",-6.9,51.337,"CEXP","CSIreOT4/CEXP/2013/95"
"1332",-8.256,51.641,"CEXP","CSIreOT4/CEXP/2013/96"
"1333",-7.42,52.03,"CEXP","CSIreOT4/CEXP/2013/97"
"1334",-7.392,51.927,"CEXP","CSIreOT4/CEXP/2013/98"
"1335",-7.085,51.803,"CEXP","CSIreOT4/CEXP/2013/99"
"1336",-7.419,51.175,"CEXP","CSIreOT4/CEXP/2014/100"
"1337",-7.248,51.289,"CEXP","CSIreOT4/CEXP/2014/101"
"1338",-7.24,51.5,"CEXP","CSIreOT4/CEXP/2014/102"
"1339",-7.037,51.598,"CEXP","CSIreOT4/CEXP/2014/103"
"1340",-7.086,51.805,"CEXP","CSIreOT4/CEXP/2014/104"
"1341",-7.366,52.033,"CEXP","CSIreOT4/CEXP/2014/105"
"1342",-5.535,51.481,"CEXP","CSIreOT4/CEXP/2014/106"
"1343",-5.503,51.251,"CEXP","CSIreOT4/CEXP/2014/108"
"1344",-5.815,51.302,"CEXP","CSIreOT4/CEXP/2014/109"
"1345",-5.78,51.49,"CEXP","CSIreOT4/CEXP/2014/110"
"1346",-6.203,51.598,"CEXP","CSIreOT4/CEXP/2014/111"
"1347",-6.74,51.977,"CEXP","CSIreOT4/CEXP/2014/114"
"1348",-6.612,51.856,"CEXP","CSIreOT4/CEXP/2014/115"
"1349",-5.786,51.06,"CEXP","CSIreOT4/CEXP/2014/119"
"1350",-6.133,51.179,"CEXP","CSIreOT4/CEXP/2014/120"
"1351",-6.336,51.218,"CEXP","CSIreOT4/CEXP/2014/121"
"1352",-6.667,51.365,"CEXP","CSIreOT4/CEXP/2014/123"
"1353",-7.606,50.618,"CEXP","CSIreOT4/CEXP/2014/125"
"1354",-7.84,50.724,"CEXP","CSIreOT4/CEXP/2014/126"
"1355",-8.025,50.54,"CEXP","CSIreOT4/CEXP/2014/127"
"1356",-7.751,50.907,"CEXP","CSIreOT4/CEXP/2014/129"
"1357",-8.067,51.035,"CEXP","CSIreOT4/CEXP/2014/130"
"1358",-8.204,50.755,"CEXP","CSIreOT4/CEXP/2014/131"
"1359",-8.213,50.637,"CEXP","CSIreOT4/CEXP/2014/132"
"1360",-10.236,51.065,"CEXP","CSIreOT4/CEXP/2014/133"
"1361",-9.998,50.927,"CEXP","CSIreOT4/CEXP/2014/134"
"1362",-9.936,50.747,"CEXP","CSIreOT4/CEXP/2014/135"
"1363",-9.59,50.833,"CEXP","CSIreOT4/CEXP/2014/136"
"1364",-9.45,50.609,"CEXP","CSIreOT4/CEXP/2014/137"
"1365",-9.272,50.75,"CEXP","CSIreOT4/CEXP/2014/138"
"1366",-9.11,50.904,"CEXP","CSIreOT4/CEXP/2014/139"
"1367",-8.909,50.625,"CEXP","CSIreOT4/CEXP/2014/141"
"1368",-8.613,50.558,"CEXP","CSIreOT4/CEXP/2014/142"
"1369",-8.494,50.706,"CEXP","CSIreOT4/CEXP/2014/143"
"1370",-8.493,50.884,"CEXP","CSIreOT4/CEXP/2014/144"
"1371",-8.262,51.092,"CEXP","CSIreOT4/CEXP/2014/145"
"1372",-7.754,51.359,"CEXP","CSIreOT4/CEXP/2014/146"
"1373",-8.102,51.347,"CEXP","CSIreOT4/CEXP/2014/147"
"1374",-8.511,51.3,"CEXP","CSIreOT4/CEXP/2014/148"
"1375",-8.844,51.189,"CEXP","CSIreOT4/CEXP/2014/149"
"1376",-10.796,51.458,"CEXP","CSIreOT4/CEXP/2014/150"
"1377",-10.416,51.454,"CEXP","CSIreOT4/CEXP/2014/151"
"1378",-10.494,51.669,"CEXP","CSIreOT4/CEXP/2014/152"
"1379",-10.371,51.999,"CEXP","CSIreOT4/CEXP/2014/153"
"1380",-10.748,51.219,"CEXP","CSIreOT4/CEXP/2014/156"
"1381",-10.537,51.137,"CEXP","CSIreOT4/CEXP/2014/157"
"1382",-10.308,51.294,"CEXP","CSIreOT4/CEXP/2014/158"
"1383",-10.076,51.491,"CEXP","CSIreOT4/CEXP/2014/159"
"1384",-10.969,51.962,"CEXP","CSIreOT4/CEXP/2014/163"
"1385",-11.837,52.786,"CEXP","CSIreOT4/CEXP/2014/164"
"1386",-10.745,52.664,"CEXP","CSIreOT4/CEXP/2014/167"
"1387",-11.238,52.989,"CEXP","CSIreOT4/CEXP/2014/169"
"1388",-10.977,53.089,"CEXP","CSIreOT4/CEXP/2014/170"
"1389",-10.989,53.253,"CEXP","CSIreOT4/CEXP/2014/171"
"1390",-10.738,53.152,"CEXP","CSIreOT4/CEXP/2014/172"
"1391",-10.435,52.9,"CEXP","CSIreOT4/CEXP/2014/173"
"1392",-10.197,53.063,"CEXP","CSIreOT4/CEXP/2014/174"
"1393",-9.937,53.123,"CEXP","CSIreOT4/CEXP/2014/175"
"1394",-9.765,52.553,"CEXP","CSIreOT4/CEXP/2014/179"
"1395",-10.113,52.578,"CEXP","CSIreOT4/CEXP/2014/180"
"1396",-9.623,52.77,"CEXP","CSIreOT4/CEXP/2014/181"
"1397",-9.878,52.908,"CEXP","CSIreOT4/CEXP/2014/182"
"1398",-7.587,55.214,"CEXP","CSIreOT4/CEXP/2014/40"
"1399",-8.348,54.582,"CEXP","CSIreOT4/CEXP/2014/44"
"1400",-9.709,54.973,"CEXP","CSIreOT4/CEXP/2014/45"
"1401",-8.841,54.424,"CEXP","CSIreOT4/CEXP/2014/50"
"1402",-9.842,54.486,"CEXP","CSIreOT4/CEXP/2014/53"
"1403",-10.586,53.899,"CEXP","CSIreOT4/CEXP/2014/54"
"1404",-10.871,53.724,"CEXP","CSIreOT4/CEXP/2014/57"
"1405",-11.355,53.698,"CEXP","CSIreOT4/CEXP/2014/59"
"1406",-11.654,53.436,"CEXP","CSIreOT4/CEXP/2014/62"
"1407",-11.899,53.28,"CEXP","CSIreOT4/CEXP/2014/63"
"1408",-11.197,52.059,"CEXP","CSIreOT4/CEXP/2014/72"
"1409",-11.007,51.836,"CEXP","CSIreOT4/CEXP/2014/73"
"1410",-10.767,51.852,"CEXP","CSIreOT4/CEXP/2014/74"
"1411",-10.837,51.663,"CEXP","CSIreOT4/CEXP/2014/75"
"1412",-9.988,50.066,"CEXP","CSIreOT4/CEXP/2014/80"
"1413",-9.71,50.137,"CEXP","CSIreOT4/CEXP/2014/81"
"1414",-9.757,50.347,"CEXP","CSIreOT4/CEXP/2014/82"
"1415",-9.69,51.446,"CEXP","CSIreOT4/CEXP/2014/86"
"1416",-9.413,51.413,"CEXP","CSIreOT4/CEXP/2014/87"
"1417",-9.223,51.288,"CEXP","CSIreOT4/CEXP/2014/88"
"1418",-9.318,51.117,"CEXP","CSIreOT4/CEXP/2014/89"
"1419",-8.647,51.076,"CEXP","CSIreOT4/CEXP/2014/91"
"1420",-8.693,51.261,"CEXP","CSIreOT4/CEXP/2014/92"
"1421",-8.9,51.492,"CEXP","CSIreOT4/CEXP/2014/93"
"1422",-8.556,51.444,"CEXP","CSIreOT4/CEXP/2014/94"
"1423",-8.252,51.609,"CEXP","CSIreOT4/CEXP/2014/95"
"1424",-7.848,51.619,"CEXP","CSIreOT4/CEXP/2014/96"
"1425",-7.444,51.62,"CEXP","CSIreOT4/CEXP/2014/97"
"1426",-7.497,51.49,"CEXP","CSIreOT4/CEXP/2014/98"
"1427",-7.464,51.348,"CEXP","CSIreOT4/CEXP/2014/99"
"1428",-6.74,51.979,"CEXP","CSIreOT4/CEXP/2015/102"
"1429",-7.38,52.025,"CEXP","CSIreOT4/CEXP/2015/103"
"1430",-7.478,52.067,"CEXP","CSIreOT4/CEXP/2015/104"
"1431",-7.392,51.927,"CEXP","CSIreOT4/CEXP/2015/105"
"1432",-7.057,51.847,"CEXP","CSIreOT4/CEXP/2015/106"
"1433",-6.715,51.774,"CEXP","CSIreOT4/CEXP/2015/107"
"1434",-6.525,51.623,"CEXP","CSIreOT4/CEXP/2015/108"
"1435",-7.463,51.349,"CEXP","CSIreOT4/CEXP/2015/109"
"1436",-7.241,51.29,"CEXP","CSIreOT4/CEXP/2015/110"
"1437",-6.925,51.312,"CEXP","CSIreOT4/CEXP/2015/111"
"1438",-6.556,51.262,"CEXP","CSIreOT4/CEXP/2015/113"
"1439",-7.288,50.646,"CEXP","CSIreOT4/CEXP/2015/114"
"1440",-7.606,50.619,"CEXP","CSIreOT4/CEXP/2015/115"
"1441",-7.834,50.728,"CEXP","CSIreOT4/CEXP/2015/116"
"1442",-7.779,50.888,"CEXP","CSIreOT4/CEXP/2015/117"
"1443",-8.596,51.097,"CEXP","CSIreOT4/CEXP/2015/118"
"1444",-8.846,51.188,"CEXP","CSIreOT4/CEXP/2015/119"
"1445",-8.839,51.376,"CEXP","CSIreOT4/CEXP/2015/120"
"1446",-8.561,51.443,"CEXP","CSIreOT4/CEXP/2015/121"
"1447",-7.4,51.638,"CEXP","CSIreOT4/CEXP/2015/122"
"1448",-7.499,51.491,"CEXP","CSIreOT4/CEXP/2015/123"
"1449",-9.631,51.459,"CEXP","CSIreOT4/CEXP/2015/125"
"1450",-10.512,51.093,"CEXP","CSIreOT4/CEXP/2015/127"
"1451",-10.741,51.231,"CEXP","CSIreOT4/CEXP/2015/128"
"1452",-10.634,51.979,"CEXP","CSIreOT4/CEXP/2015/131"
"1453",-10.945,52,"CEXP","CSIreOT4/CEXP/2015/132"
"1454",-11.34,52.165,"CEXP","CSIreOT4/CEXP/2015/133"
"1455",-11.507,52.742,"CEXP","CSIreOT4/CEXP/2015/135"
"1456",-11.241,52.991,"CEXP","CSIreOT4/CEXP/2015/137"
"1457",-11.066,52.907,"CEXP","CSIreOT4/CEXP/2015/138"
"1458",-11.666,53.424,"CEXP","CSIreOT4/CEXP/2015/139"
"1459",-11.398,53.69,"CEXP","CSIreOT4/CEXP/2015/142"
"1460",-10.706,54.131,"CEXP","CSIreOT4/CEXP/2015/147"
"1461",-9.609,54.466,"CEXP","CSIreOT4/CEXP/2015/149"
"1462",-9.919,54.301,"CEXP","CSIreOT4/CEXP/2015/150"
"1463",-10.16,54.43,"CEXP","CSIreOT4/CEXP/2015/151"
"1464",-10.348,53.714,"CEXP","CSIreOT4/CEXP/2015/152"
"1465",-10.276,53.313,"CEXP","CSIreOT4/CEXP/2015/153"
"1466",-9.621,53.193,"CEXP","CSIreOT4/CEXP/2015/154"
"1467",-9.389,53.192,"CEXP","CSIreOT4/CEXP/2015/51"
"1468",-9.331,53.138,"CEXP","CSIreOT4/CEXP/2015/52"
"1469",-9.662,53.029,"CEXP","CSIreOT4/CEXP/2015/53"
"1470",-9.931,52.964,"CEXP","CSIreOT4/CEXP/2015/54"
"1471",-11.952,53.117,"CEXP","CSIreOT4/CEXP/2015/56"
"1472",-10.455,51.473,"CEXP","CSIreOT4/CEXP/2015/58"
"1473",-10.077,51.491,"CEXP","CSIreOT4/CEXP/2015/60"
"1474",-10.46,50.545,"CEXP","CSIreOT4/CEXP/2015/62"
"1475",-10.087,50.517,"CEXP","CSIreOT4/CEXP/2015/63"
"1476",-9.643,50.132,"CEXP","CSIreOT4/CEXP/2015/65"
"1477",-10.582,50.377,"CEXP","CSIreOT4/CEXP/2015/69"
"1478",-10.592,50.163,"CEXP","CSIreOT4/CEXP/2015/70"
"1479",-9.42,51.412,"CEXP","CSIreOT4/CEXP/2015/77"
"1480",-9.221,51.291,"CEXP","CSIreOT4/CEXP/2015/78"
"1481",-8.91,50.626,"CEXP","CSIreOT4/CEXP/2015/82"
"1482",-8.613,50.56,"CEXP","CSIreOT4/CEXP/2015/83"
"1483",-8.491,50.709,"CEXP","CSIreOT4/CEXP/2015/84"
"1484",-8.228,50.745,"CEXP","CSIreOT4/CEXP/2015/85"
"1485",-8.018,50.537,"CEXP","CSIreOT4/CEXP/2015/86"
"1486",-7.448,51.156,"CEXP","CSIreOT4/CEXP/2015/87"
"1487",-7.601,51.238,"CEXP","CSIreOT4/CEXP/2015/88"
"1488",-7.83,51.388,"CEXP","CSIreOT4/CEXP/2015/89"
"1489",-8.096,51.346,"CEXP","CSIreOT4/CEXP/2015/90"
"1490",-8.254,51.615,"CEXP","CSIreOT4/CEXP/2015/91"
"1491",-7.847,51.62,"CEXP","CSIreOT4/CEXP/2015/92"
"1492",-5.801,51.085,"CEXP","CSIreOT4/CEXP/2015/95"
"1493",-5.493,51.244,"CEXP","CSIreOT4/CEXP/2015/96"
"1494",-11.63,52.371,"CEXP","CSIreOT4/CEXP/2016/101"
"1495",-11.742,52.589,"CEXP","CSIreOT4/CEXP/2016/103"
"1496",-11.951,53.11,"CEXP","CSIreOT4/CEXP/2016/108"
"1497",-11.591,53.556,"CEXP","CSIreOT4/CEXP/2016/111"
"1498",-11.398,53.688,"CEXP","CSIreOT4/CEXP/2016/112"
"1499",-8.821,54.395,"CEXP","CSIreOT4/CEXP/2016/114"
"1500",-9.273,54.322,"CEXP","CSIreOT4/CEXP/2016/115"
"1501",-10.187,54.459,"CEXP","CSIreOT4/CEXP/2016/119"
"1502",-10.312,54.302,"CEXP","CSIreOT4/CEXP/2016/120"
"1503",-10.859,53.425,"CEXP","CSIreOT4/CEXP/2016/124"
"1504",-11.212,53.227,"CEXP","CSIreOT4/CEXP/2016/125"
"1505",-11.066,52.907,"CEXP","CSIreOT4/CEXP/2016/129"
"1506",-10.877,52.774,"CEXP","CSIreOT4/CEXP/2016/130"
"1507",-10.705,52.65,"CEXP","CSIreOT4/CEXP/2016/131"
"1508",-11.477,52.766,"CEXP","CSIreOT4/CEXP/2016/132"
"1509",-10.287,53.318,"CEXP","CSIreOT4/CEXP/2016/133"
"1510",-9.974,52.946,"CEXP","CSIreOT4/CEXP/2016/134"
"1511",-9.719,53.054,"CEXP","CSIreOT4/CEXP/2016/135"
"1512",-9.474,53.196,"CEXP","CSIreOT4/CEXP/2016/136"
"1513",-9.765,52.553,"CEXP","CSIreOT4/CEXP/2016/137"
"1514",-10.34,52.521,"CEXP","CSIreOT4/CEXP/2016/138"
"1515",-9.629,52.758,"CEXP","CSIreOT4/CEXP/2016/139"
"1516",-10.55,51.927,"CEXP","CSIreOT4/CEXP/2016/140"
"1517",-10.204,51.69,"CEXP","CSIreOT4/CEXP/2016/141"
"1518",-10.464,51.477,"CEXP","CSIreOT4/CEXP/2016/142"
"1519",-9.753,50.336,"CEXP","CSIreOT4/CEXP/2016/143"
"1520",-9.154,50.518,"CEXP","CSIreOT4/CEXP/2016/145"
"1521",-8.913,50.625,"CEXP","CSIreOT4/CEXP/2016/146"
"1522",-7.787,50.883,"CEXP","CSIreOT4/CEXP/2016/148"
"1523",-7.567,51.034,"CEXP","CSIreOT4/CEXP/2016/149"
"1524",-7.447,51.156,"CEXP","CSIreOT4/CEXP/2016/150"
"1525",-7.238,51.29,"CEXP","CSIreOT4/CEXP/2016/151"
"1526",-6.925,51.311,"CEXP","CSIreOT4/CEXP/2016/152"
"1527",-7.426,51.898,"CEXP","CSIreOT4/CEXP/2016/153"
"1528",-7.087,51.801,"CEXP","CSIreOT4/CEXP/2016/154"
"1529",-6.719,51.772,"CEXP","CSIreOT4/CEXP/2016/155"
"1530",-6.755,52.007,"CEXP","CSIreOT4/CEXP/2016/156"
"1531",-6.994,51.623,"CEXP","CSIreOT4/CEXP/2016/157"
"1532",-7.177,51.501,"CEXP","CSIreOT4/CEXP/2016/158"
"1533",-7.468,51.589,"CEXP","CSIreOT4/CEXP/2016/159"
"1534",-7.798,51.632,"CEXP","CSIreOT4/CEXP/2016/160"
"1535",-8.256,51.645,"CEXP","CSIreOT4/CEXP/2016/161"
"1536",-7.672,51.243,"CEXP","CSIreOT4/CEXP/2016/162"
"1537",-7.636,51.4,"CEXP","CSIreOT4/CEXP/2016/163"
"1538",-7.831,51.388,"CEXP","CSIreOT4/CEXP/2016/164"
"1539",-8.097,51.347,"CEXP","CSIreOT4/CEXP/2016/165"
"1540",-8.147,51.482,"CEXP","CSIreOT4/CEXP/2016/166"
"1541",-8.216,51.108,"CEXP","CSIreOT4/CEXP/2016/167"
"1542",-8.461,50.728,"CEXP","CSIreOT4/CEXP/2016/168"
"1543",-8.898,50.843,"CEXP","CSIreOT4/CEXP/2016/169"
"1544",-9.079,50.877,"CEXP","CSIreOT4/CEXP/2016/170"
"1545",-9.213,50.756,"CEXP","CSIreOT4/CEXP/2016/171"
"1546",-9.367,50.826,"CEXP","CSIreOT4/CEXP/2016/172"
"1547",-9.769,50.818,"CEXP","CSIreOT4/CEXP/2016/173"
"1548",-9.633,51.458,"CEXP","CSIreOT4/CEXP/2016/175"
"1549",-9.787,51.353,"CEXP","CSIreOT4/CEXP/2016/176"
"1550",-10.085,51.488,"CEXP","CSIreOT4/CEXP/2016/177"
"1551",-11.835,52.785,"CEXP","CSIreOT4/CEXP/2016/180"
"1552",-11.643,53.115,"CEXP","CSIreOT4/CEXP/2016/181"
"1553",-8.275,56.393,"CEXP","CSIreOT4/CEXP/2016/22"
"1554",-7.297,56.212,"CEXP","CSIreOT4/CEXP/2016/25"
"1555",-7.072,56.301,"CEXP","CSIreOT4/CEXP/2016/26"
"1556",-6.765,56.404,"CEXP","CSIreOT4/CEXP/2016/27"
"1557",-7.445,56.065,"CEXP","CSIreOT4/CEXP/2016/28"
"1558",-7.044,56.052,"CEXP","CSIreOT4/CEXP/2016/29"
"1559",-6.804,56.185,"CEXP","CSIreOT4/CEXP/2016/30"
"1560",-6.674,55.925,"CEXP","CSIreOT4/CEXP/2016/31"
"1561",-7.624,55.831,"CEXP","CSIreOT4/CEXP/2016/39"
"1562",-8.047,55.761,"CEXP","CSIreOT4/CEXP/2016/40"
"1563",-8.587,55.432,"CEXP","CSIreOT4/CEXP/2016/42"
"1564",-10.385,52.924,"CEXP","CSIreOT4/CEXP/2016/48"
"1565",-10.693,53.18,"CEXP","CSIreOT4/CEXP/2016/49"
"1566",-10.244,51.378,"CEXP","CSIreOT4/CEXP/2016/51"
"1567",-10.537,51.132,"CEXP","CSIreOT4/CEXP/2016/52"
"1568",-10.029,50.901,"CEXP","CSIreOT4/CEXP/2016/54"
"1569",-6.476,51.118,"CEXP","CSIreOT4/CEXP/2016/56"
"1570",-5.483,51.239,"CEXP","CSIreOT4/CEXP/2016/58"
"1571",-5.775,51.404,"CEXP","CSIreOT4/CEXP/2016/61"
"1572",-6.501,51.739,"CEXP","CSIreOT4/CEXP/2016/64"
"1573",-6.213,52.016,"CEXP","CSIreOT4/CEXP/2016/68"
"1574",-7.271,50.646,"CEXP","CSIreOT4/CEXP/2016/69"
"1575",-7.843,50.723,"CEXP","CSIreOT4/CEXP/2016/71"
"1576",-8.024,50.534,"CEXP","CSIreOT4/CEXP/2016/72"
"1577",-8.192,50.76,"CEXP","CSIreOT4/CEXP/2016/73"
"1578",-8.506,50.879,"CEXP","CSIreOT4/CEXP/2016/74"
"1579",-8.768,51.098,"CEXP","CSIreOT4/CEXP/2016/75"
"1580",-8.764,51.261,"CEXP","CSIreOT4/CEXP/2016/76"
"1581",-8.573,51.44,"CEXP","CSIreOT4/CEXP/2016/77"
"1582",-8.867,51.52,"CEXP","CSIreOT4/CEXP/2016/78"
"1583",-9.35,51.427,"CEXP","CSIreOT4/CEXP/2016/79"
"1584",-9.225,51.291,"CEXP","CSIreOT4/CEXP/2016/80"
"1585",-9.607,51.112,"CEXP","CSIreOT4/CEXP/2016/81"
"1586",-9.944,51.16,"CEXP","CSIreOT4/CEXP/2016/82"
"1587",-10.371,50.544,"CEXP","CSIreOT4/CEXP/2016/83"
"1588",-10.529,50.726,"CEXP","CSIreOT4/CEXP/2016/84"
"1589",-10.038,50.44,"CEXP","CSIreOT4/CEXP/2016/89"
"1590",-10.743,51.227,"CEXP","CSIreOT4/CEXP/2016/91"
"1591",-10.796,51.458,"CEXP","CSIreOT4/CEXP/2016/94"
"1592",-10.806,51.632,"CEXP","CSIreOT4/CEXP/2016/95"
"1593",-11.096,51.594,"CEXP","CSIreOT4/CEXP/2016/96"
"1594",-10.985,51.802,"CEXP","CSIreOT4/CEXP/2016/97"
"1595",-11.157,52.045,"CEXP","CSIreOT4/CEXP/2016/98"
"1596",-7.3235,58.2043,"SCO3","CSScoOT4/SCO3/2003/10"
"1597",-8.4653,57.3063,"SCO3","CSScoOT4/SCO3/2003/19"
"1598",-6.6632,55.9343,"SCO3","CSScoOT4/SCO3/2003/23"
"1599",-7.2503,55.992,"SCO3","CSScoOT4/SCO3/2003/24"
"1600",-8.9147,54.5878,"SCO3","CSScoOT4/SCO3/2003/42"
"1601",-9.4245,54.4837,"SCO3","CSScoOT4/SCO3/2003/43"
"1602",-10.3192,54.2997,"SCO3","CSScoOT4/SCO3/2003/47"
"1603",-7.6328,55.8152,"SCO3","CSScoOT4/SCO3/2003/53"
"1604",-8.2683,55.821,"SCO3","CSScoOT4/SCO3/2003/54"
"1605",-7.3267,56.2038,"SCO3","CSScoOT4/SCO3/2003/60"
"1606",-6.7932,56.3895,"SCO3","CSScoOT4/SCO3/2003/61"
"1607",-7.3212,56.5653,"SCO3","CSScoOT4/SCO3/2003/62"
"1608",-7.4087,56.6672,"SCO3","CSScoOT4/SCO3/2003/63"
